指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2023/2/12取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件）",,,,,,,
港区,芝公園三丁目,虎ノ門,東京都港区芝公園三丁目4-30 第32芝公園ビル2F,35.658905,139.746343,TOKYO MEDICAL AND SURGICAL CLINIC,内科、外科、精神科、消化器科、胃腸科、小児科、整形外科、皮膚科、産婦人科、眼科、...もっと見る耳鼻いんこう科,https://byoinnavi.jp/clinic/328
港区,芝公園三丁目,虎ノ門,東京都港区芝公園3丁目4-30 32芝公園ビル3F,35.658905,139.746343,東京クリニックデンタルオフィス,歯科,https://byoinnavi.jp/clinic/167132
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2丁目3-17 虎ノ門二丁目タワー1F,35.668463,139.746367,加茂歯科医院,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/2483
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目17-1 TOKYU REIT虎ノ門ビル1階,35.664108,139.746476,医療法人社団貴雄会 神谷町クリニック,内科、皮膚科、リハビリテーション科,https://byoinnavi.jp/clinic/1761
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2丁目2-2,35.66886,139.746518,国家公務員共済組合連合会 虎の門病院,内科、血液内科、リウマチ科、外科、精神科、脳神経外科、呼吸器外科、消化器外科、腎臓内科、心臓血管外科、...もっと見る小児科、整形外科、形成外科、皮膚科、泌尿器科、産婦人科、眼科、耳鼻いんこう科、放射線科、歯科、麻酔科、乳腺外科、呼吸器内科、循環器内科、緩和ケア内科、腫瘍内科、感染症内科、消化器内科、肝臓内科、肝臓・胆のう・膵臓内科、糖尿病内科、内分泌内科、代謝内科、脳神経内科、老年内科、肝臓・胆のう・膵臓外科、内分泌外科、放射線診,https://byoinnavi.jp/clinic/211
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目4-7 小池ビル1階,35.700546,139.746526,飯田橋小池クリニック,内科、循環器科、小児科、皮膚科,https://byoinnavi.jp/clinic/179038
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋四丁目7-11 カクタス飯田橋ビル1F,35.700951,139.746537,柴山歯科診療所,歯科、矯正歯科、歯科口腔外科,https://byoinnavi.jp/clinic/5868
千代田区,富士見一丁目,-,東京都千代田区富士見1丁目3-12,35.698508,139.746562,井上歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/5861
品川区,東品川三丁目,-,東京都品川区東品川3丁目27-22,35.611821,139.746566,河瀬眼科医院,眼科,https://byoinnavi.jp/clinic/3071
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目18-6-311,35.663329,139.746599,かもみーる心のクリニック,心療内科、精神科,https://byoinnavi.jp/clinic/281845
港区,芝五丁目,-,東京都港区芝5丁目34-6 新田町ビル2階,35.646177,139.746633,新田町ビル診療所,内科、呼吸器科、消化器科、循環器科、皮膚科、放射線科,https://byoinnavi.jp/clinic/574
港区,芝五丁目,-,東京都港区芝5-34-6 新田町ビル2F,35.646178,139.746633,田町メンタルクリニック,心療内科、精神科,https://byoinnavi.jp/clinic/180486
千代田区,飯田橋三丁目,-,東京都千代田区神田駿河台2丁目1-45 ニュー駿河台ビル3F,35.701587,139.746658,医療法人社団滉志会 瀬田クリニック東京,内科,https://byoinnavi.jp/clinic/163935
千代田区,九段北二丁目,-,東京都千代田区九段北二丁目3-1 九段増田ビル2F,35.695447,139.746662,医療法人社団ブナ会 九段ごみぶちクリニック,心療内科、精神科,https://byoinnavi.jp/clinic/4013
港区,芝五丁目,-,東京都港区芝5丁目34-6 新田町ビル2階,35.645967,139.746677,長坂歯科,歯科,https://byoinnavi.jp/clinic/3206
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目6-5,35.700671,139.746701,医療法人社団明善会 飯田橋榎本クリニック,精神科,https://byoinnavi.jp/clinic/179044
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目2-7 虎ノ門A2ビル,35.66675,139.746738,山田歯科クリニック,歯科,https://byoinnavi.jp/clinic/4109
千代田区,富士見一丁目,-,東京都千代田区富士見1丁目2-27,35.698563,139.746748,関谷クリニック,内科,https://byoinnavi.jp/clinic/4315
港区,芝五丁目,-,東京都港区芝5丁目20-20,35.647843,139.746755,篠原医院,内科、外科、胃腸科、皮膚科,https://byoinnavi.jp/clinic/2248
港区,芝五丁目,-,東京都港区芝5丁目5-2 原野ビル2階,35.650085,139.746797,歯科・芝クリニック,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/3158
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2丁目3-20 虎ノ門YHKビル2F,35.668713,139.746802,医療法人社団 虎ノ門スリープクリニック,内科,https://byoinnavi.jp/clinic/171977
港区,芝浦三丁目,-,東京都港区芝浦3丁目20-4 第6協栄ビル2階,35.642105,139.746814,岡崎歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/3574
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4-6-9 STビル2F,35.700918,139.746934,医療法人社団高典会 飯田橋クリニック,皮膚科、内科、アレルギー科、形成外科、美容外科,https://byoinnavi.jp/clinic/51
港区,芝五丁目,-,東京都港区芝五丁目17-2 エステート芝,35.648659,139.746971,立花デンタルクリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/3168
品川区,東品川四丁目,-,東京都品川区東品川4丁目5番22号 オアーゼ品川レジデンス 1階,35.609075,139.746973,キャップスクリニック東品川,小児科,https://byoinnavi.jp/clinic/275036
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2丁目3-22 第1秋山ビル2F,35.668816,139.746977,医療法人社団武志会 末田デンタルクリニック,歯科,https://byoinnavi.jp/clinic/2427
千代田区,飯田橋三丁目,-,東京都千代田区飯田橋3丁目11-20 山田ラインビルⅡ 2階,35.702732,139.747025,おおたき循環器内科クリニック,内科、循環器内科,https://byoinnavi.jp/clinic/4316
千代田区,霞が関三丁目,虎ノ門広域,東京都千代田区霞が関3丁目2-5 霞が関ビル3階,35.671247,139.747125,一般財団法人 健康医学協会附属霞が関ビル診療所,内科、血液内科、外科、腎臓内科、心臓血管外科、整形外科、皮膚科、婦人科、眼科、耳鼻いんこう科、...もっと見る乳腺外科,https://byoinnavi.jp/clinic/1239
千代田区,霞が関三丁目,虎ノ門広域,東京都千代田区霞が関三丁目2-5 霞が関ビル3階,35.671247,139.747125,医療法人社団霞が関明皓会 山口歯科室,歯科,https://byoinnavi.jp/clinic/4113
千代田区,霞が関三丁目,虎ノ門広域,東京都千代田区霞が関三丁目2-5 霞ケ関ビル12F,35.671247,139.747125,社団法人日本綜合歯科協会 吉田歯科医院,歯科,https://byoinnavi.jp/clinic/4118
港区,芝浦四丁目,-,東京都港区芝浦4丁目9-18 グランドパレス田町1F,35.639733,139.747132,北沢歯科クリニック,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/2684
港区,芝浦四丁目,-,東京都港区芝浦4丁目9-18 グランドパレス田町613,35.639811,139.747158,医療法人社団美加未会 芝浦ホームクリニック,内科,https://byoinnavi.jp/clinic/176824
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目8-19 大石ビルB1F,35.665444,139.747159,高橋歯科医院,歯科,https://byoinnavi.jp/clinic/3937
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目5-13 杉山ビル2・3階,35.700595,139.747305,歯科松江医院,歯科,https://byoinnavi.jp/clinic/5871
品川区,東品川三丁目,-,東京都品川区東品川3丁目21-8 ユーアイ品川2F,35.613591,139.747337,おおはし歯科,歯科,https://byoinnavi.jp/clinic/8402
港区,港南四丁目,-,東京都港区港南四丁目2-5 シティタワー品川西棟2F,35.631279,139.74735,医療法人社団 光揚会 シティタワー品川津田デンタルクリニック,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/175583
港区,港南三丁目,-,東京都港区港南三丁目5-24 第2港南広瀬ビル1F,35.632712,139.747411,港南三丁目歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/2778
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目8-26 巴町アネックスB1F,35.666314,139.747518,かつき虎ノ門クリニック,内科,https://byoinnavi.jp/clinic/281060
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目2-2 宮下ビル1F,35.699652,139.747559,飯田橋皮膚科スキンクリニック,皮膚科,https://byoinnavi.jp/clinic/4428
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目8-27 巴町アネックス2号館1F,35.666508,139.747593,福沢歯科,歯科,https://byoinnavi.jp/clinic/274357
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目5-16 飯田橋コアビル3F,35.700386,139.747647,飯田橋歯科クリニック,歯科,https://byoinnavi.jp/clinic/5862
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1丁目2-20 第3虎ノ門電気ビルディング1F,35.66946,139.747669,アーク歯科医院虎ノ門,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/2467
千代田区,飯田橋三丁目,-,東京都千代田区飯田橋3丁目5-1 東京区政会館1F,35.701541,139.747685,前島歯科医院 飯田橋デンタルケアオフィス,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/5869
港区,芝三丁目,-,東京都港区芝3丁目34-2 芝パークタワー2F,35.650638,139.747699,医療法人社団啓風会 芝パークタワーデンタルクリニック,歯科、矯正歯科、歯科口腔外科,https://byoinnavi.jp/clinic/74069
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2丁目4-1 虎ノ門ピアザビル7階,35.66896,139.747702,医療法人社団和邇会 三井メディカルクリニック,脳神経外科脳神経,https://byoinnavi.jp/clinic/595
港区,芝浦四丁目,-,東京都港区芝浦4丁目11-12,35.641429,139.747724,医療法人社団仁心会 野尻歯科,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/2666
港区,虎ノ門三丁目,虎ノ門,東京都港区?ノ門3丁目10-4 ?ノ門ガーデン 1 階(103号室),35.664804,139.74773,?ノ門中村クリニック,内科、消化器内科、糖尿病代謝内科、呼吸器内科、皮膚科、耳鼻いんこう科、小児科,https://byoinnavi.jp/clinic/271053
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3丁目10-4 虎ノ門ガーデン101,35.664808,139.747732,神谷町ヒルサイドクリニック,心療内科、精神科,https://byoinnavi.jp/clinic/1160
港区,芝五丁目,-,東京都港区芝5-32-9 虎八ビル,35.647394,139.747792,三田眼科,眼科,https://byoinnavi.jp/clinic/2315
千代田区,飯田橋四丁目,-,東京都千代田区飯田橋4丁目1-11 信濃ビル2F,35.70014,139.747798,医療法人社団スマイルエッセンス スマイル歯科・矯正歯科,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4255
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1丁目2-15 虎ノ門YSビル9F,35.669194,139.74781,医療法人社団清養会 大坪歯科医院,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/2432
千代田区,霞が関三丁目,虎ノ門広域,東京都千代田区霞が関3丁目2-3 霞が関コモンゲートアネックス1階,35.670766,139.747879,霞が関デンタルオフィス,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/2484
港区,芝五丁目,-,東京都港区芝5丁目19-5 JP田町1F,35.647614,139.747882,菅沼三田診療所,内科、外科、整形外科、皮膚科、泌尿器科,https://byoinnavi.jp/clinic/1807
千代田区,飯田橋一丁目,-,東京都千代田区飯田橋一丁目10-1 六川ビル2F,35.699517,139.747926,六川歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4243
千代田区,飯田橋三丁目,-,東京都千代田区飯田橋3丁目4-10 飯田橋エルシスビル2F,35.700866,139.747967,飯田橋メディカルクリニック,糖尿病内科,https://byoinnavi.jp/clinic/111018
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1-22-13 西勘虎ノ門ビル1階,35.667067,139.747994,大島歯科医院,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/2429
港区,港南四丁目,-,東京都港区港南4丁目2-6-201,35.631045,139.748061,若田クリニックシティータワー品川,内科、神経内科、小児科、皮膚科,https://byoinnavi.jp/clinic/156479
港区,芝浦四丁目,-,東京都港区芝浦4丁目12-44 芝浦TMビル3F,35.641254,139.7482,中川歯科クリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/2682
千代田区,飯田橋一丁目,-,東京都千代田区飯田橋1-8-9-201,35.699541,139.748323,やじまクリニック,内科、循環器内科、外科,https://byoinnavi.jp/clinic/177080
港区,芝浦三丁目,-,東京都港区芝浦3丁目6-7 板硝子会館2F,35.643241,139.748325,医療法人社団桔梗会 堤歯科,歯科,https://byoinnavi.jp/clinic/3324
港区,芝浦三丁目,-,東京都港区芝浦3丁目1-32 なぎさテラス506,35.644924,139.748361,医療法人社団世航会 芝浦デンタルオフィス東京,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/269987
港区,芝浦三丁目,-,東京都港区芝浦3丁目1-32 なぎさテラス3F,35.644924,139.748361,たまち恒清会眼科,アレルギー科、眼科,https://byoinnavi.jp/clinic/271695
港区,芝浦三丁目,-,東京都港区芝浦3丁目13-11 MEDICAL SQUARE芝浦5F・6F,35.642752,139.748402,医療法人H&L会 芝浦メディカル,内科、アレルギー科、外科、呼吸器内科、循環器内科、消化器内科、糖尿病内科、肛門外科,https://byoinnavi.jp/clinic/285824
千代田区,飯田橋一丁目,-,東京都千代田区飯田橋一丁目8-9 ニューシティハイツ飯田橋102,35.699579,139.748457,飯田橋斎藤医院,心療内科、精神科,https://byoinnavi.jp/clinic/4228
千代田区,飯田橋三丁目,-,東京都千代田区飯田橋3丁目9-3 SKプラザ1F,35.701191,139.748487,2in1デンタルクリニック&ワークス,歯科,https://byoinnavi.jp/clinic/4273
港区,芝五丁目,-,東京都港区芝5-33-7 徳栄ビル地下1階,35.646497,139.74853,徳栄ビル歯科診療所,歯科,https://byoinnavi.jp/clinic/3203
港区,芝浦三丁目,-,東京都港区芝浦3丁目13-16 1F,35.643011,139.748539,ほんだ歯科クリニック田町,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/276919
千代田区,飯田橋三丁目,-,東京都千代田区飯田橋3丁目9-3 SKプラザ2F,35.701259,139.74855,医療法人社団春口クリニック 飯田橋春口クリニック,内科、外科,https://byoinnavi.jp/clinic/4459
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1-16-17 黒沢ビル5階,35.668661,139.748585,一般社団法人 患者目線 患者目線のクリニック 虎ノ門 内科・皮膚科,内科、皮膚科、アレルギー科、泌尿器科、循環器内科、漢方内科、神経内科、消化器内科、リウマチ科、外科、...もっと見る小児外科,https://byoinnavi.jp/clinic/282918
