指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2023/2/12取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件、2022年度：1,323件）",,,,,,
中央区,銀座六丁目,-,東京都中央区銀座6-2-3,35.67184,139.76107,あさがお薬局,https://byoinnavi.jp/pharm/202241
中央区,銀座六丁目,-,東京都中央区銀座6-4-11,35.67089,139.76117,西銀座ドラツク,https://byoinnavi.jp/pharm/202242
千代田区,有楽町一丁目,大丸有,東京都千代田区有楽町1-7-1,35.67433,139.76130,エール薬局日比谷店,https://byoinnavi.jp/pharm/202887
港区,東新橋一丁目,虎ノ門広域,東京都港区東新橋1-9-1,35.66329,139.76133,みらくる薬局,https://byoinnavi.jp/pharm/283597
中央区,銀座七丁目,-,東京都中央区銀座7-6-15,35.66956,139.76152,鳥居ドラツグ,https://byoinnavi.jp/pharm/202245
中央区,銀座五丁目,-,東京都中央区銀座5-1-15,35.67225,139.76170,日本調剤 銀座泰明薬局,https://byoinnavi.jp/pharm/202236
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-5-7,35.70015,139.76171,日本調剤駿河台薬局,https://byoinnavi.jp/pharm/202974
千代田区,神田小川町三丁目,-,東京都千代田区神田小川町3-8,35.69614,139.76175,アイセイ薬局 駿河台店,https://byoinnavi.jp/pharm/264591
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-3,35.70065,139.76181,お茶の水駅前薬局,https://byoinnavi.jp/pharm/202971
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-1-15,35.69939,139.76223,日本調剤お茶の水中央薬局,https://byoinnavi.jp/pharm/202964
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-1-10,35.69939,139.76223,スーパードラッグお茶の水店,https://byoinnavi.jp/pharm/202963
港区,東新橋一丁目,虎ノ門広域,東京都港区東新橋1-8-2,35.66503,139.76235,マツモトキヨシカレッタ汐留店,https://byoinnavi.jp/pharm/202576
千代田区,丸の内二丁目,大丸有,東京都千代田区丸の内2-2-3,35.68012,139.76267,(株)ソレイユ,https://byoinnavi.jp/pharm/202902
千代田区,神田小川町三丁目,-,東京都千代田区神田小川町3-2-1,35.69478,139.76270,小川町薬局(有),https://byoinnavi.jp/pharm/202930
千代田区,有楽町二丁目,大丸有,東京都千代田区有楽町2-8-5,35.67429,139.76287,マツモトキヨシ 有楽町二丁目店,https://byoinnavi.jp/pharm/202890
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-2-29,35.69880,139.76307,キク調剤薬局,https://byoinnavi.jp/pharm/202969
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-2,35.69906,139.76327,(有)三崎薬局,https://byoinnavi.jp/pharm/202968
中央区,銀座七丁目,-,東京都中央区銀座7-10-5,35.66863,139.76332,かちどき薬局銀座店,https://byoinnavi.jp/pharm/202243
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-4-1,35.69951,139.76341,さくら薬局 御茶ノ水駅前店,https://byoinnavi.jp/pharm/202973
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-4,35.69955,139.76346,二六堂薬局お茶の水店,https://byoinnavi.jp/pharm/202972
千代田区,大手町一丁目,大丸有,東京都千代田区大手町1-3-2 大手町カンファレンスセンターB1F,35.68876,139.76351,トモズ 大手町カンファレンスセンター店,https://byoinnavi.jp/pharm/254875
千代田区,丸の内二丁目,大丸有,東京都千代田区丸の内2-4-1,35.68110,139.76363,アメリカンファーマシー 丸の内店,https://byoinnavi.jp/pharm/202903
千代田区,神田錦町一丁目,-,東京都千代田区神田錦町1-5,35.69174,139.76367,田辺薬局 神田錦町店,https://byoinnavi.jp/pharm/255644
千代田区,有楽町二丁目,大丸有,東京都千代田区有楽町2-7-1,35.67426,139.76376,ビーケアセイジョー 有楽町店,https://byoinnavi.jp/pharm/202889
中央区,銀座五丁目,-,東京都中央区銀座5-5-1,35.67182,139.76385,マツモトキヨシ銀座5th店,https://byoinnavi.jp/pharm/202239
千代田区,神田錦町一丁目,-,東京都千代田区神田錦町1-4,35.69270,139.76399,東京中薬針灸研究所,https://byoinnavi.jp/pharm/202934
中央区,銀座五丁目,-,東京都中央区銀座5-7-7,35.67109,139.76425,銀座清水薬局,https://byoinnavi.jp/pharm/202240
千代田区,大手町一丁目,大丸有,東京都千代田区大手町1-5-1,35.68595,139.76426,大手町調剤薬局,https://byoinnavi.jp/pharm/267178
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-10-6,35.69882,139.76427,(株)イプシロンケア,https://byoinnavi.jp/pharm/202967
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-10,35.69875,139.76431,コトブキ調剤薬局お茶の水店,https://byoinnavi.jp/pharm/202965
千代田区,有楽町二丁目,大丸有,東京都千代田区有楽町2-10-1,35.67499,139.76436,千代田薬局,https://byoinnavi.jp/pharm/202888
千代田区,神田錦町一丁目,-,東京都千代田区神田錦町1-6-2,35.69307,139.76440,神田薬局,https://byoinnavi.jp/pharm/202935
千代田区,神田錦町一丁目,-,東京都千代田区神田錦町1-1,35.69233,139.76443,(株)ファーマシー企画,https://byoinnavi.jp/pharm/202933
千代田区,神田小川町二丁目,-,東京都千代田区神田小川町2-1,35.69414,139.76497,くすりの福太郎 神田小川町店,https://byoinnavi.jp/pharm/202928
千代田区,神田小川町一丁目,-,東京都千代田区神田小川町1-5-1,35.69435,139.76569,十字堂薬局,https://byoinnavi.jp/pharm/202927
中央区,銀座三丁目,-,東京都中央区銀座3-4-5,35.67301,139.76600,薬局アポック銀座ガス灯通り店,https://byoinnavi.jp/pharm/202233
千代田区,神田淡路町二丁目,-,東京都千代田区神田淡路町2-23Hビル1F,35.69667,139.76636,薬局淡路町ファーマシー,https://byoinnavi.jp/pharm/252786
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1-6-2,35.68418,139.76643,丸の内ファーマシー,https://byoinnavi.jp/pharm/202900
中央区,銀座四丁目,-,東京都中央区銀座4-8-7,35.67036,139.76649,(株)三原薬品 銀座四丁目店,https://byoinnavi.jp/pharm/202235
中央区,銀座二丁目,-,東京都中央区銀座2-4-1,35.67445,139.76670,薬局アポック銀座柳通り支店,https://byoinnavi.jp/pharm/202227
千代田区,神田小川町一丁目,-,東京都千代田区神田小川町1-1,35.69473,139.76681,薬ヒグチ淡路町店,https://byoinnavi.jp/pharm/202926
中央区,銀座五丁目,-,東京都中央区銀座5-14-6,35.66856,139.76710,くすりの福太郎 銀座5丁目店,https://byoinnavi.jp/pharm/202237
中央区,銀座二丁目,-,東京都中央区銀座2-6-5,35.67368,139.76727,漢方カウンセリングルームKaon,https://byoinnavi.jp/pharm/202228
千代田区,内神田二丁目,-,東京都千代田区内神田2-11-8,35.69120,139.76757,くすりのセボン,https://byoinnavi.jp/pharm/202984
中央区,銀座五丁目,-,東京都中央区銀座5-15-1,35.66857,139.76774,銀座薬局,https://byoinnavi.jp/pharm/202238
千代田区,内神田二丁目,-,東京都千代田区内神田2-10-7,35.69110,139.76789,スギ薬局神田西口通り店,https://byoinnavi.jp/pharm/202983
千代田区,神田淡路町二丁目,-,東京都千代田区神田淡路町2-6,35.69673,139.76795,ロイヤル薬局神田淡路町店,https://byoinnavi.jp/pharm/202961
千代田区,内神田二丁目,-,東京都千代田区内神田2-12-11,35.69154,139.76796,大数堂薬局,https://byoinnavi.jp/pharm/202985
中央区,銀座四丁目,-,東京都中央区銀座4-11-3,35.67018,139.76833,大塚薬局,https://byoinnavi.jp/pharm/202234
中央区,築地四丁目,-,東京都中央区築地4-3-11うねめビル1F,35.66689,139.76839,株式会社ファーマみらい 共創未来 築地4丁目薬局,https://byoinnavi.jp/pharm/202265
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1-9-1,35.68302,139.76842,コクミン薬店東京駅名店街店,https://byoinnavi.jp/pharm/202901
中央区,銀座三丁目,-,東京都中央区銀座3-10-1 銀座3丁目Dビルディング,35.67159,139.76846,トモズ 銀座三丁目店,https://byoinnavi.jp/pharm/254888
中央区,築地四丁目,-,東京都中央区築地4-3-8,35.66665,139.76855,(有)アンディ,https://byoinnavi.jp/pharm/202266
中央区,銀座三丁目,-,東京都中央区銀座3-11-16,35.67083,139.76860,(株)フォーバ,https://byoinnavi.jp/pharm/202229
千代田区,内神田二丁目,-,東京都千代田区内神田2-4-1,35.68991,139.76870,セントラルメデイカル(株),https://byoinnavi.jp/pharm/202986
千代田区,外神田二丁目,-,東京都千代田区外神田2-5-14,35.69998,139.76891,沢田宝仙堂,https://byoinnavi.jp/pharm/202893
千代田区,神田多町二丁目,-,東京都千代田区神田多町2-7-5,35.69371,139.76892,アサヒ薬局,https://byoinnavi.jp/pharm/202932
中央区,銀座三丁目,-,東京都中央区銀座3-14-13,35.66996,139.76918,銀座・楽天堂薬局,https://byoinnavi.jp/pharm/202231
千代田区,内神田三丁目,-,東京都千代田区内神田3-9-5,35.69107,139.76918,昭和薬品(株)本店,https://byoinnavi.jp/pharm/202990
中央区,築地五丁目,-,東京都中央区築地5-2-1,35.66266,139.76920,(株)新橋薬品商会 中央市場薬舗,https://byoinnavi.jp/pharm/202268
中央区,銀座一丁目,-,東京都中央区銀座1-13-9,35.67326,139.76926,クオール薬局銀座店,https://byoinnavi.jp/pharm/202224
千代田区,神田須田町一丁目,-,東京都千代田区神田須田町1-12,35.69546,139.76946,神田宝仙堂,https://byoinnavi.jp/pharm/202923
千代田区,内神田三丁目,-,東京都千代田区内神田3-23-5,35.69248,139.76952,(有)ドラッグセンターマツイ,https://byoinnavi.jp/pharm/202989
中央区,築地四丁目,-,東京都中央区築地4-6-6,35.66609,139.76953,日本調剤築地薬局,https://byoinnavi.jp/pharm/202267
中央区,八重洲二丁目,日八京,東京都中央区八重洲2-1,35.67987,139.76961,マルゼン八重洲北口店,https://byoinnavi.jp/pharm/202216
中央区,銀座二丁目,-,東京都中央区銀座2-1,35.67126,139.76975,(株)大成堂 西銀座支店,https://byoinnavi.jp/pharm/202226
中央区,八重洲二丁目,日八京,東京都中央区八重洲2-1-5,35.67967,139.76988,ハートフル薬局八重洲店,https://byoinnavi.jp/pharm/202217
千代田区,内神田三丁目,-,東京都千代田区内神田3-14-8,35.69171,139.76993,(株)ニシザワ,https://byoinnavi.jp/pharm/202987
中央区,銀座三丁目,-,東京都中央区銀座3-14-4,35.67050,139.76996,銀座漢方天風堂薬局,https://byoinnavi.jp/pharm/202232
中央区,八重洲一丁目,日八京,東京都中央区八重洲1-6-18,35.68144,139.77004,トーシン薬局,https://byoinnavi.jp/pharm/202215
千代田区,外神田六丁目,-,東京都千代田区外神田6-13-14,35.70313,139.77041,江川薬局,https://byoinnavi.jp/pharm/202895
中央区,築地一丁目,-,東京都中央区築地1-12-6,35.66840,139.77050,どらっぐぱぱす 築地店,https://byoinnavi.jp/pharm/202262
中央区,銀座一丁目,-,東京都中央区銀座1-1-1,35.67235,139.77053,シェトワ,https://byoinnavi.jp/pharm/202223
千代田区,外神田一丁目,-,東京都千代田区外神田1-2-14,35.69810,139.77058,(株)紀伊国屋漢薬局,https://byoinnavi.jp/pharm/202891
中央区,銀座一丁目,-,東京都中央区銀座1-16-5,35.67400,139.77067,くすりの福太郎 銀座1丁目店,https://byoinnavi.jp/pharm/202225
千代田区,神田須田町一丁目,-,東京都千代田区神田須田町1-16,35.69524,139.77067,のぞみ薬局須田町店,https://byoinnavi.jp/pharm/202924
千代田区,内神田三丁目,-,東京都千代田区内神田3-21-7,35.69267,139.77069,有美薬局,https://byoinnavi.jp/pharm/202988
中央区,京橋二丁目,日八京,東京都中央区京橋2-8-18,35.67737,139.77078,スギ薬局京橋店,https://byoinnavi.jp/pharm/202253
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-7-3,35.69041,139.77081,昭和薬品神田南口店,https://byoinnavi.jp/pharm/202908
中央区,日本橋本石町三丁目,日八京,東京都中央区日本橋本石町3-2-12,35.68744,139.77088,スター薬局,https://byoinnavi.jp/pharm/202291
中央区,京橋二丁目,日八京,東京都中央区京橋2-8-21,35.67749,139.77092,中央薬局,https://byoinnavi.jp/pharm/202254
千代田区,外神田一丁目,-,東京都千代田区外神田1-4-13,35.69851,139.77094,マツモトキヨシ秋葉原店,https://byoinnavi.jp/pharm/202892
中央区,日本橋三丁目,日八京,東京都中央区日本橋3-3-14,35.68009,139.77119,こだま薬局,https://byoinnavi.jp/pharm/202298
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-7-1,35.69035,139.77124,かねまん薬局総本店神田駅前支店,https://byoinnavi.jp/pharm/202907
中央区,豊海町,-,東京都中央区豊海町2-2,35.65417,139.77125,さくら薬局豊海店,https://byoinnavi.jp/pharm/202208
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-5-3,35.68980,139.77134,三興薬品商会,https://byoinnavi.jp/pharm/202906
千代田区,鍛冶町二丁目,-,東京都千代田区鍛冶町2-2-9 第2登栄ビル5階,35.69154,139.77142,神田登栄薬局,https://byoinnavi.jp/pharm/202914
千代田区,鍛冶町二丁目,-,東京都千代田区鍛冶町2-2-2,35.69131,139.77151,スギ薬局神田駅東口店,https://byoinnavi.jp/pharm/202913
中央区,築地六丁目,-,東京都中央区築地6-26-3 DO築地ビル1F,35.66501,139.77171,株式会社ファーマみらい 共創未来 築地場外市場薬局,https://byoinnavi.jp/pharm/202270
千代田区,外神田六丁目,-,東京都千代田区外神田6-16-7,35.70501,139.77172,伊藤黒焼総本舗,https://byoinnavi.jp/pharm/202896
中央区,京橋二丁目,日八京,東京都中央区京橋2-12-4 光和ビル1F,35.67586,139.77176,ニックハート薬局,https://byoinnavi.jp/pharm/252923
千代田区,鍛冶町二丁目,-,東京都千代田区鍛冶町2-7-15,35.69219,139.77187,壮快薬局本店,https://byoinnavi.jp/pharm/202917
千代田区,鍛冶町二丁目,-,東京都千代田区鍛冶町2-6-1,35.69183,139.77196,スギメディカル(株),https://byoinnavi.jp/pharm/202916
中央区,日本橋二丁目,日八京,東京都中央区日本橋2-2-20,35.68210,139.77197,トーシン薬局仲通り店,https://byoinnavi.jp/pharm/202297
中央区,築地二丁目,-,東京都中央区築地2-11-26築地MKビル1F,35.66902,139.77209,近藤薬局,https://byoinnavi.jp/pharm/202263
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-8-1,35.69070,139.77236,クオール薬局神田店,https://byoinnavi.jp/pharm/202909
中央区,日本橋室町二丁目,日八京,東京都中央区日本橋室町2-1-1,35.68682,139.77249,日本調剤 日本橋室町薬局,https://byoinnavi.jp/pharm/202309
千代田区,外神田四丁目,-,東京都千代田区外神田4-14-1,35.70053,139.77251,ファルマルシェ薬局秋葉原店,https://byoinnavi.jp/pharm/202894
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1丁目8-3 神田91ビルディング 1階,35.69087,139.77256,みらくる薬局 神田店,https://byoinnavi.jp/pharm/273972
中央区,日本橋二丁目,日八京,東京都中央区日本橋2-1-16,35.68230,139.77261,二丁目調剤薬局,https://byoinnavi.jp/pharm/202295
中央区,築地二丁目,-,東京都中央区築地2-9-6,35.66904,139.77268,(有)トラヤ薬局,https://byoinnavi.jp/pharm/202264
中央区,日本橋室町四丁目,日八京,東京都中央区日本橋室町4-6-2,35.68978,139.77278,スギ薬局日本橋室町店,https://byoinnavi.jp/pharm/202310
中央区,日本橋本町四丁目,日八京,東京都中央区日本橋本町4-4-2,35.69009,139.77280,ファーマスクエア(株),https://byoinnavi.jp/pharm/202289
千代田区,神田紺屋町,-,東京都千代田区神田紺屋町47,35.69291,139.77295,コーエイドラッグ神田店,https://byoinnavi.jp/pharm/202938
千代田区,鍛冶町二丁目,-,東京都千代田区鍛冶町2-4-5,35.69144,139.77309,(株)ビーエヌファルマ,https://byoinnavi.jp/pharm/202915
中央区,日本橋二丁目,日八京,東京都中央区日本橋2-1-10,35.68243,139.77313,柳屋ビル薬局,https://byoinnavi.jp/pharm/202294
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-8-8,35.69111,139.77326,松蔭堂薬品,https://byoinnavi.jp/pharm/202910
中央区,八丁堀三丁目,-,東京都中央区八丁堀3-2-5,35.67504,139.77329,おだいじに薬局 八丁堀店,https://byoinnavi.jp/pharm/277122
千代田区,神田紺屋町,-,東京都千代田区神田紺屋町34,35.69279,139.77341,トータルサポート(株),https://byoinnavi.jp/pharm/202937
千代田区,神田紺屋町,-,東京都千代田区神田紺屋町5T・Mビル1F,35.69165,139.77345,神田いちご薬局,https://byoinnavi.jp/pharm/202939
千代田区,神田北乗物町,-,東京都千代田区神田北乗物町16,35.69248,139.77349,(有)エースメディカル,https://byoinnavi.jp/pharm/202931
千代田区,鍛冶町一丁目,-,東京都千代田区鍛冶町1-9-11,35.69087,139.77356,(株)金井藤吉商店,https://byoinnavi.jp/pharm/202911
