指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2024/2/5取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目18-9広尾木下ビル2階,35.64916,139.72056,広尾泌尿器科クリニック,"内科, 泌尿器科",http://www.hiroo-hinyoukika-clinic.jp/
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目21-3グレイス代官山2F,35.64647,139.70614,医療法人社団ホワイト会 ホワイトニング東京,歯科,http://whitening-tokyo.com
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-18-15ワンエイスビル2F,35.67292,139.70968,APOLLO BEAUTY CLINIC,"美容外科, 美容皮膚科",-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目20-8コンド恵比寿2F,35.64648,139.70651,AGAスキンクリニック恵比寿レディース院,皮膚科,-
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷2丁目9-19金鈴ビル1F,35.67840,139.67743,はたがやおかだ眼科,眼科,http://hatagayaokadaganka.com
渋谷区,初台２丁目,-,東京都渋谷区初台2丁目1-2紙屋HOUSE2階,35.67391,139.68725,紙屋デンタルクリニック,"歯科, 小児歯科",http://www.kamiya-dc.jp/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1丁目19-11はらじゅくアッシュビル7階,35.67181,139.70329,表参道美容皮膚科 原宿本院,皮膚科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-14-9藤和宮益坂10F,35.65982,139.70286,ジャスミンレディース 渋谷,婦人科,-
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-1-15,35.66560,139.70956,表参道ヨーイークリニック,心療内科,-
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1丁目9-3大和ビル1F,35.65726,139.69968,道玄坂平賀クリニック,"内科, 外科, 呼吸器科, 消化器科",-
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂二丁目3-1渋谷駅前ビル5F,35.65933,139.69990,ルシアクリニック渋谷院,美容皮膚科,-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目14-9ブラッサム西ビル4F,35.64796,139.70771,B&Hメディカルクリニック 恵比寿院,"皮膚科, 内分泌内科, 代謝内科内分泌, 美容皮膚科",-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目10-12宮城ビル7F,35.66072,139.70480,一般社団法人のぞみ会 PROUD CLINIC,"内科, 美容皮膚科",-
渋谷区,代々木２丁目,-,東京都渋谷区代々木二丁目11-17ラウンドクロス新宿7F,35.68758,139.69724,Pono clinic,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2丁目26-15SHIBUYA D-SECOND 8F,35.65985,139.69704,医療法人社団聖幸会 茂澤メディカルクリニック渋谷,美容皮膚科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷一丁目14-9藤和宮益坂ビル10F,35.65982,139.70286,東京美専クリニック,"内科, 整形外科, 形成外科, 美容外科, 皮膚科, 美容皮膚科",-
渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2丁目16-4アンディーラニ笹塚1F,35.67434,139.66597,医療法人社団基豊会 笹塚田中クリニック,"内科, 消化器科, 胃腸科",-
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4丁目9-4BCG表参道プロパティ3F,35.66746,139.71098,医療法人社団優恵会 銀座よしえクリニック 表参道院,"美容外科, 美容皮膚科",-
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂二丁目27-2トウワ道玄坂ビル2F,35.65935,139.69752,東京秘密クリニック,"美容外科, 美容皮膚科",-
渋谷区,初台１丁目,-,東京都渋谷区初台一丁目49-3初台パークサイドハイツ206号,35.68123,139.68723,川戸医院歯科,歯科,-
渋谷区,宇田川町,-,東京都渋谷区宇田川町33-8塚田ビル5階,35.66090,139.69678,コスメディカルクリニックシンシア渋谷院,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,東２丁目,-,東京都渋谷区東2丁目24-4荒井ビル4階,35.65168,139.70877,たからぎ医院,小児科,-
渋谷区,神山町,-,東京都渋谷区神山町40-4大月ビル2F,35.66474,139.69292,大月歯科医院,歯科,-
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目7-3第七荒井ビル8階,35.68758,139.69954,KARIS beauty clinic,美容外科,-
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前五丁目2-6FPG LINKS OMOTESANDO Ⅳ B1階,35.66590,139.70947,Designo Clinic,"美容外科, 美容皮膚科",-
渋谷区,宇田川町,-,東京都渋谷区宇田川町32-7HULIC&NEW UDAGAWA10F,35.66105,139.69738,DMTC美容皮膚科 渋谷院,美容皮膚科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷一丁目24-12渋谷東映プラザ11階,35.65997,139.70192,ビューティースキンクリニック渋谷院,美容皮膚科,-
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目11-20新宿成和ビル9F,35.68779,139.69756,AGAライズクリニック新宿院,皮膚科,-
渋谷区,桜丘町,-,東京都渋谷区桜丘町13-2,35.65499,139.70172,芳村歯科医院,歯科,-
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1丁目56-6クレセントプラザ笹塚40A,35.67419,139.66743,桧垣歯科医院,歯科,-
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂一丁目3-3楠本ビル4F,35.65809,139.70006,ASTRA BEAUTY CLINIC,"内科, 形成外科, 美容外科, 皮膚科, 美容皮膚科",-
渋谷区,宇田川町,-,東京都渋谷区宇田川町33-1グランド東京渋谷ビル4階,35.66077,139.69742,ディオクリニック渋谷院,美容皮膚科,-
渋谷区,宇田川町,-,東京都渋谷区宇田川町21-8渋谷平和ビル2F,35.66005,139.70001,一般社団法人先端医療推進センター 渋谷眼科クリニック,眼科,-
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2丁目23-12フォンティスビル8階,35.66000,139.69593,MSCルナクリニック渋谷院,"形成外科, 皮膚科",-
渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿二丁目5-1,35.64777,139.71775,斉藤歯科診療所,歯科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目21-12,35.66346,139.70347,小野クリニック,"内科, 外科, 脳神経外科脳神経, 整形外科",-
渋谷区,猿楽町,-,東京都渋谷区猿楽町28-13ROOB1代官山3F,35.64798,139.70144,ザ・プラス美容外科,美容外科,-
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南三丁目9-16ガーデンヒル恵比寿南101号室,35.64507,139.70470,向山クリニック,精神科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目23-16,35.66203,139.70262,ANGIE CLINIC,"美容外科, 美容皮膚科",-
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2丁目22-13渋谷東口マイアミビル9階,35.65850,139.70318,医療法人社団大樹会 浜松町第一クリニック渋谷駅前院,泌尿器科,-
渋谷区,代官山町,-,東京都渋谷区代官山町14-10LUZ代官山2階,35.65001,139.70424,代官山クリニック,内科,-
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷五丁目14-14御苑パビリオン2階,35.68481,139.70439,千駄ケ谷医院,"内科, 外科, 整形外科, 麻酔科",-
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4丁目27-4,35.66947,139.70753,医療法人社団四季 ルサンククリニック表参道,"皮膚科, 美容皮膚科",-
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2丁目19-17グローリア渋谷ビル601号室,35.65964,139.70409,医療法人社団快美会 松野矯正歯科,矯正歯科,-
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目13-5KT新宿ビル7階,35.68722,139.69644,クレアクリニック新宿院,美容皮膚科,-
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3丁目45-13,35.64466,139.72067,斉藤医院,"内科, 皮膚科, 婦人科",-
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1丁目26-17阿部ビル3F,35.64722,139.71560,恵比寿美容皮膚科,美容皮膚科,-
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前五丁目46-7GEMS AOYAMA CROSS 2F,35.66387,139.70878,R.O.clinic,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,宇田川町,-,東京都渋谷区宇田川町32-12アソルティ渋谷2階,35.66106,139.69737,Ark CLINIC,"美容外科, 美容皮膚科",-
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3丁目4-7エルム青山2F,35.66870,139.71253,医療法人社団美星会 東京表参道BeLumiクリニック,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6丁目25-14神宮前メディアスクエアビル5F,35.66574,139.70285,医療法人社団ナチュラルハーモニー ナチュラルハーモニークリニック表参道,美容皮膚科,-
渋谷区,宇田川町,-,東京都渋谷区宇田川町33-1グランド東京渋谷ビル7階,35.66075,139.69743,医療法人社団直悠会 にしたんクリニック渋谷院,内科,-
渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西2丁目21-4代官山PARKS2F,35.64813,139.70404,医療法人ドクタースパ ドクタースパ・クリニック,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1丁目10-5,35.67029,139.70427,一般社団法人千翔会 HAAB DREAM BEAUTY CLINIC,"美容外科, 美容皮膚科",-
渋谷区,南平台町,-,東京都渋谷区南平台町1-9南平台宝来ビル3F,35.65578,139.69684,坪水クリニック,胃腸科,-
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷3丁目48-10,35.68090,139.67293,橋本医院,"内科, 皮膚科",-
渋谷区,本町２丁目,-,東京都渋谷区本町2丁目6-9森ビル3F,35.68288,139.68326,本町内科小児科クリニック,"内科, アレルギー科, 呼吸器科, 小児科, 皮膚科",-
渋谷区,上原２丁目,-,東京都渋谷区上原二丁目38-10フレグラントハイツ1階,35.66578,139.67946,三協医院,"内科, 消化器科, 胃腸科, 皮膚科, 泌尿器科, 肛門科, リハビリテーション科",-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目24-11コートドール代官山201,35.64726,139.70523,Green Forest 代官山クリニック,"内科, アレルギー科, 外科, 皮膚科",-
渋谷区,東２丁目,-,東京都渋谷区東2丁目17-2,35.65281,139.70932,小野眼科医院,眼科,-
渋谷区,代々木１丁目,-,東京都渋谷区代々木1丁目30-1代々木パークビル4階,35.68226,139.70174,山口医院,"アレルギー科, 皮膚科, 肛門外科肛門, 肛門内科",-
渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西二丁目2-8寿豊ビル3階,35.64941,139.70793,レオクリニック恵比寿,美容皮膚科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目24-15FPG渋谷宮益ビル8階,35.65968,139.70191,YAG BEAUTY CLINIC,美容外科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目7-4青山小林ビル4F,35.66076,139.70637,東京AGAクリニック渋谷院,皮膚科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷一丁目24-5ドクターズビル7F,35.66084,139.70202,ドクタークリニック,美容外科,-
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3丁目48-2ピッコロビル301,35.64461,139.72256,永合歯科医院,"歯科, 小児歯科",-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷一丁目23-18シブヤワールドイーストビル10F,35.66237,139.70244,アマソラクリニック,"形成外科, 美容外科, 美容皮膚科",-
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1丁目5-4照力ビル4階,35.65793,139.69947,医療法人社団玄英会 渋谷ウエストクリニック,"皮膚科, 泌尿器科",-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目10-3トラストリンク恵比寿ビル7F,35.64696,139.70774,COLORS Medical Beauty Clinic,美容皮膚科,-
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6丁目18-2グランドマンション原宿201,35.66465,139.70302,石橋歯科おとな&こどもクリニック,"歯科, 矯正歯科, 小児歯科",-
渋谷区,本町２丁目,-,東京都渋谷区本町2丁目2-7レジデンス初台101号,35.68425,139.68468,医療法人社団聖恒会 渋谷ほんまち歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3丁目39-5青山ウエスト,35.67144,139.71318,医療法人社団東邦竹水会 青山ウエスト歯科,歯科,-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目8-7見須ビル7F,35.64735,139.70863,山手歯科,歯科,-
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷2丁目20-10キュアーレYMD8・9・10階,35.67651,139.67338,医療法人社団健美会 山田歯科医院,"歯科, 矯正歯科, 小児歯科",-
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目14-2広尾KKビル2階,35.65033,139.72142,近藤デンタルクリニック,歯科,-
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4丁目15-2,35.64475,139.71314,陽だまり恵比寿クリニック,内科,-
渋谷区,初台１丁目,-,東京都渋谷区初台1丁目47-3小田急初台ビル2F,35.68198,139.68795,大月歯科医院,歯科,-
渋谷区,東３丁目,-,東京都渋谷区東3丁目25-7永源ビル2F,35.64847,139.70998,五味歯科医院,歯科,-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目10-8本間ビル3F,35.64655,139.70774,本間歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
渋谷区,円山町,-,東京都渋谷区円山町5-2第2伊藤ビル2F,35.65714,139.69568,渋谷デンタルオフィス,"歯科, 小児歯科",-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目12-12宮益坂東豊エステート,35.66009,139.70437,松尾歯科,歯科,-
渋谷区,神山町,-,東京都渋谷区神山町6-6五十嵐ビル101号,35.66461,139.69386,五十嵐歯科医院,"歯科, 小児歯科",-
渋谷区,代々木５丁目,-,東京都渋谷区代々木5丁目55-6コンフォール参宮橋201,35.67788,139.69197,参宮橋デンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",-
渋谷区,広尾１丁目,-,東京都渋谷区広尾1丁目1-38スクエアサイドビル2F,35.64995,139.71210,恵比寿プライム歯科,"歯科, 矯正歯科, 小児歯科",-
渋谷区,笹塚３丁目,-,東京都渋谷区笹塚3丁目39-6,35.67814,139.66725,平野歯科医院,"歯科, 小児歯科",-
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4丁目11-6表参道千代田ビル地下2F,35.66663,139.71008,表参道白山クリニック,内科,-
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目7-5かどやビル4F,35.64775,139.70907,藤・ナチュレ美容クリニック,"形成外科, 美容外科",-
渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷4丁目15-4ミレア北参道1F,35.67963,139.70791,やのデンタルオフィス,"歯科, 小児歯科",-
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2丁目11-19大泉ビル1F,35.67433,139.71221,神宮デンタルクリニック,歯科,-
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目24-5ドクターズビル3階,35.66084,139.70202,小山歯科クリニック,歯科,-
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目10-9本間ビル3階,35.68794,139.69785,医療法人社団はぐま会 サイトウ歯科,歯科,-
渋谷区,代々木１丁目,-,東京都渋谷区代々木1丁目18-3,35.68074,139.70213,菅原矯正歯科診療所,矯正歯科,-
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目17-11クレア広尾4F,35.64971,139.72025,デンタルケア ジュエルホワイトクリニック 広尾,歯科,-
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2丁目31-9,35.67288,139.70890,原宿心療内科,心療内科,-
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1丁目3-8丸共ビル2F,35.65795,139.69976,高橋歯科医院,歯科,-
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿一丁目20-16イークオーレ1F,35.64649,139.71325,安住歯科クリニック,"歯科, 歯科口腔外科",-
渋谷区,上原３丁目,-,東京都渋谷区上原3丁目33-16,35.66644,139.67541,市古歯科医院,歯科,-
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷5丁目20-16タカハシビル,35.68351,139.70301,三田歯科医院,歯科,-
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目42-3,35.68332,139.69650,小池歯科医院,歯科,-
渋谷区,上原３丁目,-,東京都渋谷区上原3丁目1-3,35.66776,139.68159,星野皮膚科医院,皮膚科,-
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷2丁目20-4,35.67684,139.67397,武藤歯科医院,"歯科, 矯正歯科",-
渋谷区,東１丁目,-,東京都渋谷区東一丁目32-12渋谷プロパティ東急ビル1,35.65390,139.70593,山浦歯科医院,歯科,-
渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1丁目25-1プラックスビル301,35.64282,139.71190,【休診中】 ララクリニック,-,-
渋谷区,猿楽町,-,東京都渋谷区猿楽町9-8アーバンパーク代官山Ⅱ 111,35.65146,139.70282,Dr.KAKUKOスポーツクリニック,-,-
